,SESSION_ID,MEDIA_ID,DICOM_ID,CNT,Time (in secs),TIMETICK(f=10000000),FPOGX,FPOGY,FPOGS,FPOGD,FPOGID,FPOGV,BPOGX,BPOGY,BPOGV,LPCX,LPCY,LPD,LPS,LPV,RPCX,RPCY,RPD,RPS,RPV,BKID,BKDUR,BKPMIN,LPMM,LPMMV,RPMM,RPMMV,SACCADE_MAG,SACCADE_DIR,VID_FRAME,X_ORIGINAL,Y_ORIGINAL
25593,21,11,367fa9fe-8f3600d2-d12f420f-6645d477-942c36f9,27,0.43848,3234390067703.0,0.45755,0.17926,0.0481,0.39038,2,1,0.4964,0.30958,1,0.4793199999999999,0.6238600000000001,17.52303,1.07504,1,0.73356,0.62241,17.2067,1.07504,1,0,0.0,13,3.4974199999999995,1,3.62745,1,520.9852900000002,95.84006,0.0,1028,547
25594,21,11,367fa9fe-8f3600d2-d12f420f-6645d477-942c36f9,48,0.77454,3234393427794.0,0.4540399999999999,0.3881699999999999,0.50049,0.27405,3,1,0.4128699999999999,0.45096,1,0.47897,0.62315,17.55994,1.08186,1,0.73295,0.62174,17.82941,1.08186,1,0,0.0,13,3.813930000000002,1,3.69045,1,225.72343,268.28912,0.0,1008,1186
25595,21,11,367fa9fe-8f3600d2-d12f420f-6645d477-942c36f9,66,1.06738,3234396356533.0,0.46852,0.45085,0.79077,0.2766099999999999,4,1,0.51926,0.4143699999999999,1,0.48753,0.61874,18.11714,1.07338,1,0.7409600000000001,0.6187199999999999,17.92032,1.06521,1,0,0.0,13,3.78294,1,3.78488,1,73.181,292.3275799999999,0.0,1091,1377
25596,21,11,367fa9fe-8f3600d2-d12f420f-6645d477-942c36f9,94,1.51843,3234400867358.0,0.50939,0.4228,1.0824,0.43604,5,1,0.5003,0.36721,1,0.48625,0.6146699999999999,16.57565,1.08185,1,0.7399100000000001,0.61498,17.64315,1.08185,1,0,0.0,13,3.5038,1,3.4942,1,84.11504000000002,21.10939,0.0,1325,1292
25597,21,11,367fa9fe-8f3600d2-d12f420f-6645d477-942c36f9,115,1.86072,3234404290645.0,0.50278,0.36448,1.53467,0.32605,6,1,0.49715,0.34145,1,0.48666,0.61434,18.23099,1.08972,1,0.7405,0.61456,18.83957,1.08972,1,0,0.0,13,3.73073,1,3.7401,1,64.25146,101.39216,0.0,1287,1113
25598,21,11,367fa9fe-8f3600d2-d12f420f-6645d477-942c36f9,136,2.19824,3234407665026.0,0.48325,0.2762699999999999,1.87585,0.32239,7,1,0.45583,0.2254,1,0.4822,0.6166,18.6821,1.08972,1,0.73636,0.61541,19.22032,1.08972,1,0,0.0,13,3.8138,1,3.80629,1,102.38084,111.48495,0.0,1175,844
25599,21,11,367fa9fe-8f3600d2-d12f420f-6645d477-942c36f9,153,2.47253,3234410407949.0,0.45456,0.27565,2.21375,0.25879,8,1,0.49513,0.34591,1,0.4861399999999999,0.61949,18.318620000000006,1.06613,1,0.74078,0.61941,18.51084,1.06613,1,0,0.0,13,3.8146,1,3.80004,1,55.08879,179.30354,0.0,1011,842
25600,21,11,367fa9fe-8f3600d2-d12f420f-6645d477-942c36f9,163,2.63904,3234412073998.0,0.48775,0.36308,2.48877,0.15027,9,1,0.4946399999999999,0.40155,0,0.4860399999999999,0.62026,13.69416,1.11749,0,0.7407100000000001,0.61795,19.51039,1.12675,0,360,0.0,13,3.68384,0,3.89601,0,113.9158,304.01447,0.0,1201,1109
25601,21,11,367fa9fe-8f3600d2-d12f420f-6645d477-942c36f9,196,3.16833,3234417366384.0,0.51686,0.31756,2.85059,0.31775,10,1,0.57572,0.40754,1,0.48617,0.62247,18.52835,1.02558,1,0.7417699999999999,0.62173,18.75801,1.03375,1,0,0.0,14,4.19128,1,3.99155,1,74.43584,41.33468,0.0,1368,970
25602,21,11,367fa9fe-8f3600d2-d12f420f-6645d477-942c36f9,222,3.58923,3234421574750.0,0.62926,0.42963,3.2345,0.35474,11,1,0.59068,0.35802,1,0.48585,0.62275,18.0333,1.07338,1,0.7415,0.62185,17.9835,1.08155,1,0,0.0,14,3.73437,1,3.83074,1,247.43224,330.71417,0.0,2013,1312
