,SESSION_ID,MEDIA_ID,DICOM_ID,CNT,Time (in secs),TIMETICK(f=10000000),FPOGX,FPOGY,FPOGS,FPOGD,FPOGID,FPOGV,BPOGX,BPOGY,BPOGV,LPCX,LPCY,LPD,LPS,LPV,RPCX,RPCY,RPD,RPS,RPV,BKID,BKDUR,BKPMIN,LPMM,LPMMV,RPMM,RPMMV,SACCADE_MAG,SACCADE_DIR,VID_FRAME,X_ORIGINAL,Y_ORIGINAL
26511,22,9,045d41d8-926769af-dafe2e32-3b46fb69-61bbfcc6,31,0.50122,7194945942997.0,0.47816,0.34984,0.0,0.50122,1,1,0.47456,0.44618,1,0.36469,0.21718,18.09135,0.8591,1,0.64955,0.19757,16.01226,0.87116,1,0,0.0,19,3.5289900000000003,1,3.5698,1,2.98503,308.60309,0.0,1402,817
26512,22,9,045d41d8-926769af-dafe2e32-3b46fb69-61bbfcc6,51,0.82495,7194949180734.0,0.4906100000000001,0.4623600000000001,0.51685,0.30811,2,1,0.49166,0.509,1,0.36535,0.21873,17.98081,0.8316100000000001,1,0.6509699999999999,0.19948,16.06711,0.83678,1,0,0.0,19,3.29117,1,3.23438,1,123.85032,281.12833,0.0,1474,1158
26513,22,9,045d41d8-926769af-dafe2e32-3b46fb69-61bbfcc6,66,1.06665,7194951598566.0,0.57614,0.5089,0.8403299999999999,0.22632,3,1,0.6346,0.49759,1,0.37068,0.2182,17.99225,0.83652,1,0.65566,0.1987799999999999,15.74931,0.8416899999999999,1,0,0.0,19,3.4108,1,3.34869,1,171.73755,342.98184,0.0,1964,1298
26514,22,9,045d41d8-926769af-dafe2e32-3b46fb69-61bbfcc6,98,1.5835,7194956766781.0,0.65637,0.4920199999999999,1.08228,0.50122,4,1,0.67433,0.5966100000000001,1,0.37412,0.21799,17.13345,0.8468600000000001,1,0.65981,0.199,15.34626,0.8468600000000001,1,0,0.0,19,3.17682,1,3.1907400000000004,1,155.11664,6.749410000000001,0.0,2424,1247
26515,22,9,045d41d8-926769af-dafe2e32-3b46fb69-61bbfcc6,115,1.85913,7194959521176.0,0.53247,0.59477,1.64893,0.2102099999999999,5,1,0.3594199999999999,0.59386,1,0.3522699999999999,0.21899,17.05124,0.8321299999999999,1,0.63734,0.1968099999999999,15.96592,0.8321299999999999,1,0,0.0,19,3.35822,1,3.25512,1,262.49765,205.00812,0.0,1714,1558
26516,22,9,045d41d8-926769af-dafe2e32-3b46fb69-61bbfcc6,135,2.18628,7194962792674.0,0.41083,0.52791,1.92358,0.2627,6,1,1.11436,-0.29472,0,0.34226,0.22321,16.290470000000006,0.8468600000000001,0,0.63874,0.18479,7.77688,0.8468600000000001,0,570,0.0,19,3.39327,0,1.49907,0,244.45688,162.8194,0.0,1017,1356
26517,22,9,045d41d8-926769af-dafe2e32-3b46fb69-61bbfcc6,178,2.87891,7194969721025.0,0.5263399999999999,0.46063,2.40137,0.4775399999999999,7,1,0.51146,0.4885600000000001,1,0.37594,0.2238699999999999,17.56522,0.8525799999999999,1,0.65967,0.20844,16.144070000000006,0.8468600000000001,1,0,0.0,20,3.26107,1,3.3012,1,233.37921,18.14055,0.0,1678,1152
26518,22,9,045d41d8-926769af-dafe2e32-3b46fb69-61bbfcc6,193,3.12134,7194972144655.0,0.5099,0.43576,2.89404,0.22729,8,1,0.5062399999999999,0.34446,1,0.38409,0.2187199999999999,17.6101,0.86315,1,0.66656,0.20526,15.79258,0.8688600000000001,1,0,0.0,20,3.62538,1,3.6273,1,41.44612,139.60442,0.0,1584,1077
26519,22,9,045d41d8-926769af-dafe2e32-3b46fb69-61bbfcc6,213,3.44409,7194975371269.0,0.5149100000000001,0.398,3.13965,0.30444,9,1,0.54673,0.6372899999999999,1,0.40474,0.21989,16.96292,0.83652,1,0.68843,0.2156699999999999,15.787679999999998,0.83135,1,0,0.0,20,3.03956,1,3.14029,1,41.89992,76.72783000000003,0.0,1613,963
26520,22,9,045d41d8-926769af-dafe2e32-3b46fb69-61bbfcc6,233,3.76709,7194978602263.0,0.5131,0.59372,3.50854,0.25854,10,1,0.44228,0.45615,1,0.38533,0.21944,18.63662,0.8468600000000001,1,0.6694,0.2075699999999999,16.80603,0.8468600000000001,1,0,0.0,20,3.55571,1,3.48457,1,211.40616,269.05811,0.0,1603,1555
26521,22,9,045d41d8-926769af-dafe2e32-3b46fb69-61bbfcc6,254,4.1071800000000005,7194982001688.0,0.41944,0.50248,3.78345,0.32373,11,1,0.36785,0.54114,1,0.38875,0.22274,16.78731,0.83704,1,0.67279,0.2080699999999999,16.75074,0.83704,1,0,0.0,20,3.41934,1,3.16398,1,205.05562,151.27875,0.0,1066,1279
26522,22,9,045d41d8-926769af-dafe2e32-3b46fb69-61bbfcc6,309,4.99756,7194990906219.0,0.3715,0.48425,4.41919,0.5783699999999999,12,1,0.36626,0.57397,1,0.41302,0.24957,17.55341,0.85829,1,0.69492,0.2359,15.16602,0.8525799999999999,1,0,0.0,21,4.6147,1,4.47472,1,94.12698,167.92639,0.0,791,1224
26523,22,9,045d41d8-926769af-dafe2e32-3b46fb69-61bbfcc6,338,5.46606,7194995591922.0,0.36999,0.5970300000000001,5.01318,0.45288,13,1,0.60131,0.44551,1,0.37917,0.23936,18.30587,0.83704,1,0.6609,0.20479,17.83246,0.83704,1,0,0.0,21,3.49574,1,3.3021300000000005,1,121.83687,268.63647000000003,0.0,783,1565
26524,22,9,045d41d8-926769af-dafe2e32-3b46fb69-61bbfcc6,380,6.14575,7195002389169.0,0.62897,0.4595,5.53027,0.61548,14,1,0.6321399999999999,0.49703,1,0.39239,0.2252699999999999,19.03825,0.81725,1,0.68074,0.20132,16.88887,0.8271200000000001,1,0,0.0,20,3.4026400000000003,1,3.5165900000000003,1,518.9519700000002,16.63155,0.0,2266,1149
26525,22,9,045d41d8-926769af-dafe2e32-3b46fb69-61bbfcc6,414,6.69482,7195007878650.0,0.6348,0.51857,6.16162,0.5332,15,1,0.6802600000000001,0.5491699999999999,1,0.4144100000000001,0.2278599999999999,18.83123,0.8261799999999999,1,0.70202,0.2049699999999999,16.97036,0.8261799999999999,1,0,0.0,20,3.4226,1,3.5122800000000005,1,64.77016,279.95184,0.0,2300,1328
