,SESSION_ID,MEDIA_ID,DICOM_ID,CNT,Time (in secs),TIMETICK(f=10000000),FPOGX,FPOGY,FPOGS,FPOGD,FPOGID,FPOGV,BPOGX,BPOGY,BPOGV,LPCX,LPCY,LPD,LPS,LPV,RPCX,RPCY,RPD,RPS,RPV,BKID,BKDUR,BKPMIN,LPMM,LPMMV,RPMM,RPMMV,SACCADE_MAG,SACCADE_DIR,VID_FRAME,X_ORIGINAL,Y_ORIGINAL
19647,16,11,60b6973c-99e34a2c-7920e8d5-5859723c-1f2424d2,24,0.38788,295203305155.0,0.4641,0.15882,0.0,0.38788,1,1,0.47998,0.29464,1,0.27994,0.5171899999999999,21.73114,0.99275,1,0.5655899999999999,0.51356,20.76274,0.99275,1,0,0.0,12,4.15722,1,3.70662,1,18.96398,11.46419,0.0,1322,239
19648,16,11,60b6973c-99e34a2c-7920e8d5-5859723c-1f2424d2,42,0.6795,295206221205.0,0.47815,0.30295,0.40503,0.27448,2,1,0.45966,0.43846,1,0.28329,0.52253,21.59715,0.98038,1,0.56852,0.52048,19.73702,0.98038,1,0,0.0,12,4.08493,1,3.60319,1,157.98058999999995,279.83173,0.0,1402,675
19649,16,11,60b6973c-99e34a2c-7920e8d5-5859723c-1f2424d2,62,1.0025,295209451220.0,0.4862899999999999,0.4829699999999999,0.74573,0.25677,3,1,0.5221,0.529,1,0.28226,0.52465,21.41435,0.96854,1,0.56791,0.5222899999999999,19.35861,0.96263,1,0,0.0,12,3.92242,1,3.4900800000000003,1,195.04875,274.59589,0.0,1449,1220
19650,16,11,60b6973c-99e34a2c-7920e8d5-5859723c-1f2424d2,90,1.45535,295213979741.0,0.53209,0.51388,1.01859,0.43677,4,1,0.5633,0.5441,1,0.28642,0.51573,19.32778,0.9862,1,0.57096,0.5146,17.989639999999994,0.9862,1,0,0.0,12,3.64477,1,3.22235,1,94.05927,339.21191,0.0,1711,1313
19651,16,11,60b6973c-99e34a2c-7920e8d5-5859723c-1f2424d2,109,1.76263,295217052557.0,0.54972,0.4966100000000001,1.47137,0.2912599999999999,5,1,0.52491,0.41783,1,0.28269,0.5212899999999999,19.59807,0.9862,1,0.56799,0.51977,18.50064,0.9862,1,0,0.0,12,3.80805,1,3.43581,1,38.64814000000001,28.85538,0.0,1812,1261
19652,16,11,60b6973c-99e34a2c-7920e8d5-5859723c-1f2424d2,135,2.1831400000000003,295221257779.0,0.4762399999999999,0.3655,1.7791099999999995,0.40402,6,1,0.37761,0.42813,1,0.27663,0.52331,19.50554,0.98038,1,0.56172,0.52055,18.99332,0.97446,1,0,0.0,12,3.77747,1,3.3063300000000004,1,199.88557,134.89517,0.0,1391,865
19653,16,11,60b6973c-99e34a2c-7920e8d5-5859723c-1f2424d2,164,2.65295,295225955685.0,0.40528,0.44527,2.24854,0.40442,7,1,0.5472,0.42975,1,0.27901,0.52584,20.003770000000006,0.95108,1,0.56507,0.52378,19.79322,0.957,1,0,0.0,12,3.95466,1,3.47128,1,161.19652,212.30669,0.0,985,1106
19654,16,11,60b6973c-99e34a2c-7920e8d5-5859723c-1f2424d2,191,3.0888400000000003,295230314539.0,0.57794,0.4181399999999999,2.7171,0.37173,8,1,0.51061,0.43058,1,0.27749,0.52572,20.46129,0.96292,1,0.564,0.52356,19.11706,0.96292,1,0,0.0,12,3.71521,1,3.399,1,332.79956,5.0509900000000005,0.0,1974,1024
19655,16,11,60b6973c-99e34a2c-7920e8d5-5859723c-1f2424d2,207,3.3479,295232905406.0,0.4489399999999999,0.39958,3.10587,0.24203,9,1,0.4150100000000001,0.38366,1,0.27084,0.52574,20.66973,0.9862,1,0.5579,0.52252,19.54253,0.9862,1,0,0.0,12,3.94426,1,3.52745,1,248.48972,175.37312,0.0,1235,968
19656,16,11,60b6973c-99e34a2c-7920e8d5-5859723c-1f2424d2,216,3.49496,295234375832.0,0.40068,0.42778,3.3638,0.13116,10,1,0.40474,0.4534899999999999,0,0.27094,0.52654,13.90469,0.9862,0,0.5564100000000001,0.52154,16.394779999999994,0.9862,0,116,0.0,12,3.67634,0,3.46043,0,97.53617,198.1951,0.0,958,1053
19657,16,11,60b6973c-99e34a2c-7920e8d5-5859723c-1f2424d2,261,4.22159,295241642108.0,0.42407,0.39305,3.75623,0.4653600000000001,11,1,0.5767,0.42093,1,0.27614,0.52468,20.69061,0.96874,1,0.56281,0.52184,19.17334,0.96282,1,0,0.0,13,3.88487,1,3.68396,1,58.51225,39.86907,0.0,1092,948
19658,16,11,60b6973c-99e34a2c-7920e8d5-5859723c-1f2424d2,299,4.83649,295247791039.0,0.56804,0.4122399999999999,4.28555,0.55093,12,1,0.54164,0.41853,1,0.27485,0.52649,21.1672,0.95287,1,0.56242,0.52369,19.28796,0.95287,1,0,0.0,13,3.71336,1,3.5317300000000005,1,277.19827000000004,355.71219,0.0,1917,1006
19659,16,11,60b6973c-99e34a2c-7920e8d5-5859723c-1f2424d2,332,5.36954,295253121712.0,0.38148,0.52007,4.90045,0.4690899999999999,13,1,0.34344,0.5603899999999999,1,0.26431,0.5311899999999999,21.49311,0.95108,1,0.55225,0.5261100000000001,18.52798,0.957,1,0,0.0,13,3.78303,1,3.2956,1,376.65094,198.01038,0.0,848,1332
19660,16,11,60b6973c-99e34a2c-7920e8d5-5859723c-1f2424d2,351,5.67667,295256193189.0,0.3886,0.4961,5.38574,0.2909199999999999,14,1,0.4218399999999999,0.38708,1,0.27441,0.5261100000000001,20.19343,0.96292,1,0.56137,0.52518,18.47219,0.96292,1,0,0.0,13,3.74337,1,3.48812,1,29.27536,62.16288,0.0,889,1260
19661,16,11,60b6973c-99e34a2c-7920e8d5-5859723c-1f2424d2,366,5.91946,295258620665.0,0.46535,0.44163,5.6929,0.2265599999999999,15,1,0.61311,0.5766600000000001,1,0.2878699999999999,0.52988,18.86613,0.98028,1,0.57438,0.53086,16.28772,0.9862,1,0,0.0,13,3.5533300000000003,1,3.20489,1,158.66836999999995,21.76239,0.0,1329,1095
19662,16,11,60b6973c-99e34a2c-7920e8d5-5859723c-1f2424d2,403,6.51779,295264604359.0,0.62712,0.59951,5.98441,0.5333899999999999,16,1,0.61502,0.528,1,0.28688,0.52663,19.16994,0.9862,1,0.57409,0.52791,17.11492,0.9862,1,0,0.0,13,3.4582900000000003,1,3.0883,1,354.32358,331.23438,0.0,2256,1573
