,SESSION_ID,MEDIA_ID,DICOM_ID,CNT,Time (in secs),TIMETICK(f=10000000),FPOGX,FPOGY,FPOGS,FPOGD,FPOGID,FPOGV,BPOGX,BPOGY,BPOGV,LPCX,LPCY,LPD,LPS,LPV,RPCX,RPCY,RPD,RPS,RPV,BKID,BKDUR,BKPMIN,LPMM,LPMMV,RPMM,RPMMV,SACCADE_MAG,SACCADE_DIR,VID_FRAME,X_ORIGINAL,Y_ORIGINAL
12238,11,1,5a63e96d-6cb69582-01b14816-54617171-a4a4b011,4,0.06412,197998701708.0,0.4642199999999999,0.36603,0.0,0.06412,1,1,0.46815,0.34858,1,0.38243,0.35201,19.78291,0.96507,1,0.64723,0.36377,19.49219,0.96507,1,0,0.0,20,3.83373,1,3.7702,1,5.39735,111.49389,0.0,1322,866
12239,11,1,5a63e96d-6cb69582-01b14816-54617171-a4a4b011,34,0.54916,198003552042.0,0.46561,0.351,0.08011,0.46906,2,1,0.4817899999999999,0.3806199999999999,1,0.40412,0.36016,17.77616,0.98595,1,0.66765,0.37565,17.6222,0.97896,1,0,0.0,20,3.35008,1,3.3644800000000004,1,16.45032,80.66333,0.0,1330,821
12240,11,1,5a63e96d-6cb69582-01b14816-54617171-a4a4b011,52,0.8403,198006463421.0,0.4826899999999999,0.45568,0.56528,0.27502,3,1,0.4827,0.53251,1,0.4006,0.35993,16.486179999999994,0.97301,1,0.6632100000000001,0.37623,17.02777,0.98,1,0,0.0,19,3.5199800000000003,1,3.38466,1,117.71455,286.17584,0.0,1428,1137
12241,11,1,5a63e96d-6cb69582-01b14816-54617171-a4a4b011,76,1.22836,198010344183.0,0.48476,0.48075,0.85626,0.3721,4,1,0.4951100000000001,0.34722,1,0.4111,0.35485,17.493389999999998,1.00233,1,0.6724399999999999,0.37409,17.38799,0.99534,1,0,0.0,19,3.4387800000000004,1,3.40001,1,27.36576,278.35067999999995,0.0,1440,1213
12242,11,1,5a63e96d-6cb69582-01b14816-54617171-a4a4b011,103,1.6651599999999998,198014712071.0,0.4892,0.40314,1.24475,0.4204100000000001,5,1,0.49678,0.4522899999999999,1,0.40651,0.35498,17.437929999999998,0.94437,1,0.66871,0.37262,16.961270000000006,0.94437,1,0,0.0,19,3.35777,1,3.26713,1,84.25121,84.19270999999998,0.0,1466,978
12243,11,1,5a63e96d-6cb69582-01b14816-54617171-a4a4b011,120,1.93997,198017460181.0,0.49336,0.48676,1.68134,0.25864,6,1,0.5018100000000001,0.5142899999999999,1,0.40888,0.3562099999999999,17.66362,0.95817,1,0.6713899999999999,0.3744,16.69031,0.95817,1,0,0.0,19,3.53941,1,3.47387,1,90.66212,275.05426,0.0,1489,1231
12244,11,1,5a63e96d-6cb69582-01b14816-54617171-a4a4b011,149,2.40918,198022152156.0,0.5052399999999999,0.50647,1.95667,0.45251,7,1,0.52458,0.3412,1,0.4002199999999999,0.35236,18.13921,0.99303,1,0.66238,0.36901,17.82005,0.99303,1,0,0.0,19,3.4663,1,3.41586,1,31.19948,316.97787,0.0,1558,1291
12245,11,1,5a63e96d-6cb69582-01b14816-54617171-a4a4b011,182,2.94312,198027491646.0,0.5273399999999999,0.35955,2.47388,0.46924,8,1,0.55592,0.45383,1,0.40019,0.3654199999999999,16.859820000000006,1.00089,1,0.66252,0.38254,16.217979999999994,0.99303,1,0,0.0,18,3.4076800000000005,1,3.29932,1,164.24916000000005,75.02848,0.0,1684,847
12246,11,1,5a63e96d-6cb69582-01b14816-54617171-a4a4b011,204,3.2986800000000005,198031047221.0,0.55791,0.53199,3.0091900000000003,0.28949,9,1,0.54652,0.5484899999999999,1,0.40119,0.36757,17.2868,0.97197,1,0.6641199999999999,0.38571,16.66395,0.97197,1,0,0.0,18,3.59902,1,3.34345,1,195.26544,287.49292,0.0,1859,1368
12247,11,1,5a63e96d-6cb69582-01b14816-54617171-a4a4b011,221,3.57376,198033798246.0,0.51478,0.58596,3.31494,0.25882,10,1,0.48344,0.58211,1,0.39528,0.36722,17.17847,0.96602,1,0.65838,0.38422,16.78138,0.95903,1,0,0.0,18,3.29662,1,3.2547200000000003,1,101.26643,215.14072,0.0,1612,1532
