,SESSION_ID,MEDIA_ID,DICOM_ID,CNT,Time (in secs),TIMETICK(f=10000000),FPOGX,FPOGY,FPOGS,FPOGD,FPOGID,FPOGV,BPOGX,BPOGY,BPOGV,LPCX,LPCY,LPD,LPS,LPV,RPCX,RPCY,RPD,RPS,RPV,BKID,BKDUR,BKPMIN,LPMM,LPMMV,RPMM,RPMMV,SACCADE_MAG,SACCADE_DIR,VID_FRAME,X_ORIGINAL,Y_ORIGINAL
45514,36,14,82f95280-1613e7c7-ff927b41-adf5aa1d-8963f41e,0,0.0,51608926625.0,0.55583,0.73858,0.0,0.0,1,1,0.44842,0.73041,1,0.20917,0.5527,20.71045,1.0664,1,0.46574,0.5426,15.66938,1.0664,1,0,0.0,12,4.28347,1,3.47971,1,3.59892,176.04205,0.0,1592,2257
45515,36,14,82f95280-1613e7c7-ff927b41-adf5aa1d-8963f41e,53,0.29053,51611833834.0,0.40734,0.75267,0.00586,0.28467,2,1,0.39792,0.75766,0,0.20654,0.5535399999999999,19.38474,1.0631,0,0.46283,0.54175,14.3336,1.0631,0,0,0.0,12,3.9286300000000014,0,3.29787,0,285.50665,183.05525,0.0,740,2300
45516,36,14,82f95280-1613e7c7-ff927b41-adf5aa1d-8963f41e,118,0.6621100000000001,51615545198.0,0.54852,0.51865,0.5717800000000001,0.09033,3,1,0.5585,0.4787399999999999,1,0.21026,0.5452,18.65958,1.0631,1,0.46701,0.53483,15.413429999999998,1.0631,1,0,0.0,13,4.02981,1,3.1619,1,370.61426,42.99648,0.0,1550,1584
45517,36,14,82f95280-1613e7c7-ff927b41-adf5aa1d-8963f41e,157,0.88818,51617810511.0,0.55807,0.4432,0.66309,0.2251,4,1,0.55745,0.37838,1,0.2082,0.54672,19.76464,1.03226,1,0.4651,0.53477,16.496010000000002,1.03226,1,0,0.0,13,4.00787,1,3.25814,1,83.52346,77.31855,0.0,1604,1354
45518,36,14,82f95280-1613e7c7-ff927b41-adf5aa1d-8963f41e,193,1.08252,51619751236.0,0.5624,0.40468,0.88965,0.19287,5,1,0.56134,0.48631,1,0.2118,0.54886,19.17954,1.03226,1,0.46776,0.53746,14.84252,1.03226,1,0,0.0,13,4.13631,1,3.3747199999999995,1,42.42415,78.69896999999997,0.0,1629,1236
45519,36,14,82f95280-1613e7c7-ff927b41-adf5aa1d-8963f41e,232,1.2929700000000002,51621855067.0,0.57598,0.49418,1.0835,0.20947,6,1,0.57502,0.46893,1,0.2163699999999999,0.54955,19.346,1.06578,1,0.47315,0.53981,16.67158,1.04933,1,0,0.0,13,4.08892,1,3.24133,1,100.11488,285.09598,0.0,1707,1510
45520,36,14,82f95280-1613e7c7-ff927b41-adf5aa1d-8963f41e,256,1.42188,51623144495.0,0.5859300000000001,0.50142,1.29395,0.12793,7,1,0.58394,0.4824699999999999,1,0.21656,0.5504899999999999,20.46749,1.0631,1,0.47425,0.54099,16.60448,1.0631,1,0,0.0,13,4.18245,1,3.50036,1,20.64226,337.74084,0.0,1764,1532
45521,36,14,82f95280-1613e7c7-ff927b41-adf5aa1d-8963f41e,332,1.84375,51627365413.0,0.53967,0.52788,1.4292,0.41455,8,1,0.5294800000000001,0.58968,1,0.2116199999999999,0.55188,22.11008,0.97246,1,0.46847,0.53977,16.907610000000002,0.97246,1,0,0.0,13,4.3665,1,3.5605,1,93.30319,197.83511,0.0,1499,1613
45522,36,14,82f95280-1613e7c7-ff927b41-adf5aa1d-8963f41e,353,1.96289,51628554004.0,0.5462100000000001,0.58821,1.84961,0.1132799999999999,9,1,0.55913,0.69793,1,0.20972,0.55312,14.00649,1.0006,1,0.46462,0.5374399999999999,16.76221,1.0006,1,0,0.0,13,3.10973,1,3.29485,1,66.35529,280.90814,0.0,1536,1797
45523,36,14,82f95280-1613e7c7-ff927b41-adf5aa1d-8963f41e,391,2.18896,51630818246.0,0.51883,0.43981,1.98926,0.19971,10,1,0.54127,0.33928,1,0.20972,0.55312,14.00649,1.03145,0,0.4601399999999999,0.5335300000000001,16.96673,1.03145,1,0,0.0,13,3.10973,0,3.41548,1,168.67323000000005,108.15958,0.0,1379,1344
45524,36,14,82f95280-1613e7c7-ff927b41-adf5aa1d-8963f41e,410,2.2959,51631883356.0,0.55667,0.40718,2.19873,0.09717,11,1,0.5654,0.35209,1,0.2038,0.5484600000000001,21.67826,1.03145,1,0.45906,0.5333,17.14648,1.03145,1,0,0.0,13,4.56008,1,3.4898300000000004,1,80.74844,25.87581,0.0,1596,1244
45525,36,14,82f95280-1613e7c7-ff927b41-adf5aa1d-8963f41e,459,2.57178,51634643775.0,0.56035,0.3543199999999999,2.29688,0.2749,12,1,0.51546,0.50408,1,0.20292,0.54693,23.30197,1.03145,1,0.45896,0.5311600000000001,17.86391,1.03145,1,0,0.0,13,4.63402,1,3.65382,1,57.52441,82.94471,0.0,1617,1082
45526,36,14,82f95280-1613e7c7-ff927b41-adf5aa1d-8963f41e,519,2.89502,51637878111.0,0.53513,0.4478899999999999,2.57715,0.31787,13,1,0.55084,0.4307,1,0.20418,0.54897,23.47407,1.03936,1,0.4602699999999999,0.5330699999999999,17.165789999999998,1.03936,1,0,0.0,13,4.69351,1,3.72996,1,112.05782,244.39792000000003,0.0,1473,1368
45527,36,14,82f95280-1613e7c7-ff927b41-adf5aa1d-8963f41e,569,3.16895,51640616610.0,0.5432100000000001,0.43016,2.90088,0.26807,14,1,0.52593,0.51832,1,0.20845,0.55152,23.74368,1.03144,1,0.46456,0.53603,17.980420000000006,1.03144,1,0,0.0,13,4.72307,1,3.5320400000000003,1,24.64412,50.98654000000001,0.0,1519,1314
45528,36,14,82f95280-1613e7c7-ff927b41-adf5aa1d-8963f41e,681,3.80664,51646993456.0,0.52549,0.51677,3.1699200000000003,0.63672,15,1,0.52462,0.47775,1,0.20337,0.5526300000000001,22.73121,1.0631,1,0.4599,0.53591,17.1283,1.0631,1,0,0.0,13,4.51661,1,3.4879800000000003,1,99.53414,250.01239,0.0,1418,1579
